"","loc","lon","lat"
"4463","Lewiston , ID",-117.001189,46.4004089
"4464","Northfield , MN",-93.161604,44.4582983
"4465","Lowden , IA",-90.9250832,41.8571761
"4466","Germantown , IL",-89.5384209,38.5536601
"4467","Bremen , OH",-82.4268216,39.7017328
"4468","Batavia , OH",-84.1768795,39.0770072
"4469","Waverly , OH",-82.9854553,39.1267349
"4470","New Bethlehem , PA",-79.3314297,41.0017319
"4471","Ridgefield , NJ",-74.0087505,40.8342669
"4472","Okarche , OK",-97.9764411,35.7258795
"4473","Grangeville , ID",-116.1223654,45.926552
"4474","Catherine , KS",-99.216766,38.9272337
"4475","Roselle , IL",-88.0797933,41.9847504
"4476","Cochecton , NY",-75.0604458,41.7059217
"4477","Fredericktown , MO",-90.2940069,37.5597754
"4478","Wautoma , WI",-89.287897,44.0746995
"4479","Hinckley , NY",-75.1218294,43.3122913
"4480","Garrett , IN",-85.1355267,41.3494939
"4481","Schuykill , PA",-76.1783739,40.6873058
"4482","Angola , NY",-79.0278156,42.6383925
"4483","Rosedale , NY",-73.7389596,40.6584068
"4484","Bethel , OH",-84.0807664,38.9636771
"4485","Walbridge , OH",-83.4932651,41.5878281
"4486","New Rochelle , NY",-73.7823549,40.9114882
"4487","Appanoose County , IA",-92.8577105,40.6806102
"4488","Ridgeway , NC",-78.2366611,36.4357011
"4489","Deadwood , SD",-103.7296415,44.376651
"4490","Roswell , NM",-104.5230242,33.3942655
"4491","De Leon Springs , FL",-81.3514536,29.1194268
"4492","New Milford , CT",-73.4085463,41.5770433
"4493","Edgewater , CO",-105.0641503,39.7530425
"4494","Blair , NE",-96.1350702,41.5446975
"4495","Farmington , NC",-80.532281,36.0156918
"4496","Williamstown , KY",-84.5604977,38.6381245
"4497","Pleasantville , NY",-73.7924152,41.1333371
"4498","Ringgold , TX",-97.943647,33.8203784
"4499","Wilburton , OK",-95.3091383,34.91871
"4500","Princeville , IL",-89.7576021,40.9297591
"4501","Golden Valley , MN",-93.3600034,44.9917149
"4502","Llewellyn , PA",-76.278162,40.6724849
"4503","Duquesne , PA",-79.8597708,40.3814581
"4504","Donaldson , AR",-92.9235048,34.2367597
"4505","Pierce , WV",-79.510332,39.1737185
"4506","El Centro , CA",-115.5630514,32.792
"4507","Finleyville , PA",-80.0028294,40.2522922
"4508","Santa Fe , OH",-83.9941088,40.4914376
"4509","Story City , IA",-93.5955532,42.1871601
"4510","Pennsauken , NJ",-75.058009,39.9562052
"4511","Titus , AL",-86.318306,32.712351
"4512","Washingtonville , OH",-80.7639673,40.900337
"4513","McAlester , OK",-95.7697131,34.9334298
"4514","Granbury , TX",-97.7905758,32.4488736
"4515","Amboy , IL",-89.3287061,41.7141997
"4516","Peckville , PA",-75.5774983,41.4800379
"4517","La Center , KY",-88.9736762,37.0767199
"4518","Washington Court House , OH",-83.437579,39.5373688
"4519","Sigel , PA",-79.1131619,41.2748782
"4520","Chapin , SC",-81.3498211,34.1659795
"4521","Arlington , MA",-71.1564729,42.4153925
"4522","Jacobus , PA",-76.7105245,39.8831558
"4523","Upper Chanceford , PA",-76.4794435,39.9012664
"4524","Bushnell , IL",-90.50624,40.5528183
"4525","Rogers , TX",-97.2266632,30.9315741
"4526","Dana , IN",-87.4950188,39.8078145
"4527","Little Falls , NY",-74.8595957,43.0434039
"4528","Wabash , IN",-85.8205411,40.797821
"4529","Coalburg , AL",-86.8572146,33.5937158
"4530","Hubbardsville , NY",-75.4632312,42.8178478
"4531","Yarmouth , MA",-70.2286681,41.7056291
"4532","Harrison , AR",-93.1076765,36.2297936
"4533","Huntersville , NC",-80.8428504,35.410694
"4534","Swiftwater , MS",-91.0598288,33.3376175
"4535","Elkton , VA",-78.6236277,38.4079042
"4536","Monches , WI",-88.3437069,43.1911167
"4537","Italy , TX",-96.8847194,32.1840381
"4538","Jersey Shore , PA",-77.2644152,41.2020171
"4539","Snow Hill , NC",-77.6810859,35.4515504
"4540","Birthright , TX",-95.5649545,33.2723341
"4541","Sylvester , GA",-83.8354542,31.5307349
"4542","Crawford , TX",-97.44307,31.5343308
"4543","Ferry , OH",-80.724526,40.0959055
"4544","Rural Valley , PA",-79.3144845,40.7992313
"4545","Magnolia , AR",-93.239334,33.2670725
"4546","Brownhelm , OH",-82.3234843,41.4050239
"4547","Mountain City , TN",-81.804838,36.4745636
"4548","Effingham , IL",-88.5433829,39.1200418
"4549","Drifton , PA",-75.9054769,40.9998065
"4550","Wadestown , WV",-80.3381326,39.6753588
"4551","Westerville , OH",-82.9318807,40.1266689
"4552","Luthersburg , PA",-78.7191959,41.0533945
"4553","East Canton , OH",-81.2826095,40.7872811
"4554","St. Bernard , OH",-84.4975559,39.1677685
"4555","St. Mary , MO",-89.949277,37.878942
"4556","Columbus , NE",-97.3593904,41.4302973
"4557","Urbana , OH",-83.7524298,40.1083912
"4558","Aurelia , IA",-95.4366701,42.71276
"4559","Mooresville , NC",-80.8081413,35.5859146
"4560","Cobleskill , NY",-74.4854172,42.677853
"4561","Mahwah , NJ",-74.1435843,41.0886216
"4562","Mount Lebanon , PA",-80.0494982,40.3553473
"4563","Egypt , PA",-75.5299066,40.6800962
"4564","Hawkinsville , NY",-75.2771141,43.4936798
"4565","Purcell , OK",-97.3611394,35.0136831
"4566","Crown City , OH",-82.2829266,38.5909166
"4567","Steamboat Springs , CO",-106.8317158,40.4849769
"4568","Manchester , OH",-83.6093611,38.6881293
"4569","Pendleton , SC",-82.7837514,34.6517733
"4570","South River , NJ",-74.3859831,40.446495
"4571","Burnham , IL",-87.5567108,41.638924
"4572","Addy , WA",-117.8378311,48.3561473
"4573","Dobbs Ferry , NY",-73.872635,41.0145418
"4574","Dracut , MA",-71.3020052,42.6703687
"4575","Worthville , PA",-79.1380925,41.0245095
"4576","Lawrence , IN",-86.0252612,39.8386516
"4577","Kenton , OH",-83.6096516,40.6469982
"4578","Venice , CA",-118.4694832,33.9850469
"4579","South Boston , MA",-71.0475773,42.3381437
"4580","Harper , IA",-92.0510106,41.3625116
"4581","Roxboro , NC",-78.982788,36.3937519
"4582","Madisonville , TN",-84.3635338,35.5197984
"4583","Dayton , MD",-76.9866438,39.2392725
"4584","Phoenixville , PA",-75.5149128,40.1303822
"4585","Ponchatoula , LA",-90.4414762,30.4388041
"4586","Woodbury , VT",-72.4164957,44.4408888
"4587","Hood River , OR",-121.528087,45.7067985
"4588","Clarence , MO",-92.2585152,39.7419808
"4589","Plum , WV",-80.9995539,39.3748
"4590","Kernersville , NC",-80.0736533,36.1198588
"4591","Apple Valley , CA",-117.1858759,34.5008311
"4592","Cambridge , KS",-96.6644686,37.3161377
"4593","Sellers , SC",-79.4728307,34.2837704
"4594","Blandburg , PA",-78.4108512,40.6870075
"4595","Millers Falls , MA",-72.4937898,42.5783019
"4596","Oak Hill , OH",-82.573495,38.8939645
"4597","North Haven , CT",-72.8595447,41.3909139
"4598","Mentone , IN",-86.0347186,41.1733771
"4599","Mansfield , NJ",-74.7183641,40.0799767
"4600","Erie County , OH",-82.4752757,41.4349882
"4601","Totowa , NJ",-74.2098679,40.9050988
"4602","New Diggings , WI",-90.3354051,42.5352802
"4603","Pierrepont Manor , NY",-76.0588116,43.7350677
"4604","East Port Chester , CT",-73.6656834,41.0017643
"4605","Union Deposit , PA",-76.6819138,40.290368
"4606","Coquille , OR",-124.1876075,43.1770544
"4607","Union , NE",-95.9219836,40.814293
"4608","Creston , IA",-94.3613474,41.0586002
"4609","West Frankfort , IL",-88.9233622,37.8985966
"4610","Barling , AR",-94.3016006,35.3256469
"4611","Giddings , TX",-96.936371,30.1827159
"4612","Oswayo , PA",-78.0183376,41.9211775
"4613","American Fork , UT",-111.7957645,40.3768954
"4614","Green Oak , MI",-83.7411631,42.4782758
"4615","Palmetto , FL",-82.5723193,27.5214269
"4616","Jamestown , LA",-93.2118341,32.3440451
"4617","New London , MO",-91.4009835,39.5853222
"4618","Mount Zion , IL",-88.8742405,39.7714252
"4619","Pelham , NY",-73.8079111,40.9098215
"4620","Newport , TN",-83.1876578,35.9670412
"4621","Ashley , IL",-89.1909097,38.3294942
"4622","Brokaw , WI",-89.6531787,45.0271904
"4623","Guilford College , NC",-79.8887399,36.0917988
"4624","Monticello , GA",-83.6832289,33.3048479
"4625","Elmwood , IL",-89.9665017,40.7778151
"4626","Smithville , SC",-82.2604019,34.1981747
"4627","Springfield , OR",-123.0220289,44.0462362
"4628","Goose Creek , SC",-80.0325867,32.9810059
"4629","Galestown , MD",-75.7149313,38.5662264
"4630","Fredericksburg , PA",-76.4282933,40.4437018
"4631","Holly Springs , MS",-89.4486894,34.7675967
"4632","Shelby County , TN",-89.9253233,35.1268552
"4633","Hampstead , MD",-76.8499774,39.6048253
"4634","North Miami , FL",-80.1867138,25.8900949
"4635","West Bridgewater , MA",-71.0078215,42.0189894
"4636","Marion , SC",-79.4006069,34.178216
"4637","Hallstead , PA",-75.7432424,41.961189
"4638","Lincoln , PA",-79.8576828,40.2955104
"4639","Jenks , OK",-95.9683278,36.0228734
"4640","Oak , NE",-97.9033736,40.2369518
"4641","Indian Island , ME",-68.6516983,44.9536789
"4642","Perry , GA",-83.7315723,32.4582065
"4643","Flint , IN",-85.1271917,41.6500502
"4644","Walnut , KS",-95.0780294,37.6014373
"4645","Morehead , KY",-83.4326841,38.1839705
"4646","Stringtown , OK",-96.0533252,34.46676
"4647","Morrisville , NC",-78.8255621,35.823483
"4648","Harvard , NE",-98.0972736,40.6189006
"4649","Maxwell , IA",-93.3996546,41.8919322
"4650","St. Clairsville , OH",-80.90176,40.0803199
"4651","Byron , IL",-89.2556618,42.1269692
"4652","Clarks Summit , PA",-75.7085248,41.4886892
"4653","Etna , GA",-85.395511,34.0076001
"4654","Hubbard , TX",-96.797215,31.8484935
"4655","West Baden Springs , IN",-86.6111026,38.5653318
"4656","Booneville , AR",-93.9215909,35.140093
"4657","Corning , MO",-95.4541479,40.2483312
"4658","Excelsior Springs , MO",-94.2260559,39.3391712
"4659","Daly City , CA",-122.4702079,37.6879241
"4660","South Webster , OH",-82.7268333,38.8134097
"4661","Scranton , NC",-76.4513135,35.4971111
"4662","South Portsmouth , KY",-83.0132301,38.7245208
"4663","Wixom , MI",-83.5363268,42.5247555
"4664","Chandler , OK",-96.8808582,35.7017314
"4665","Idaho Falls , ID",-112.0407584,43.4926607
"4666","Oriskany Falls , NY",-75.4610076,42.9392363
"4667","Broadford , VA",-81.6726164,36.9273371
"4668","Jewell , MD",-94.1752146,36.3581343
"4669","Florin , PA",-76.533022,40.1084289
"4670","Thompson , CT",-71.8792264,41.9840732
"4671","Orleans , VT",-72.2025287,44.8113194
"4672","Dudley , MA",-71.9276033,42.0433661
"4673","Avilla , IN",-85.2388634,41.3658823
"4674","Elkhart , IL",-89.4828792,40.0206041
"4675","De Pere , WI",-88.0603806,44.4488805
"4676","Brush Prairie , WA",-122.5464856,45.7328944
"4677","Rutherford Heights , PA",-76.7680263,40.2689785
"4678","Coeburn , VA",-82.4640401,36.9439917
"4679","Ravensford , NC",-83.2954289,35.5109325
"4680","North Star , OH",-84.5705106,40.3247694
"4681","Enumclaw , WA",-121.9915003,47.2042681
"4682","Huron , SD",-98.2142572,44.3633173
"4683","Easley , SC",-82.6015206,34.829838
"4684","Lake Forest , IL",-87.840625,42.2586342
"4685","Hammon , OK",-99.3817653,35.6328261
"4686","Farnhamville , IA",-94.403859,42.2760896
"4687","Plymouth , PA",-75.9446428,41.2403596
"4688","Stantonsburg , NC",-77.8233139,35.6068258
"4689","Fairhope , AL",-87.9033261,30.5229719
"4690","Earlsboro , OK",-96.8033538,35.2675733
"4691","Ripley , MS",-88.9506181,34.7298181
"4692","Pike County , OH",-83.0361376,39.0713471
"4693","Nowata , OK",-95.6380341,36.700645
"4694","Emsworth , PA",-80.0945006,40.5100684
"4695","Riverside , NJ",-74.9573908,40.0323338
"4696","Milford , PA",-74.8023882,41.322316
"4697","Muitzes Kill , NY",-73.7309542,42.4767485
"4698","South Scituate , RI",-71.6198686,41.7964495
"4699","Salem , IL",-88.9456158,38.6269929
"4700","Madisonville , LA",-90.1570232,30.4043607
"4701","Bremond , TX",-96.6769217,31.1651817
"4702","Blair , OK",-99.3353635,34.7795085
"4703","Petersburg , NJ",-74.7265512,39.2537259
"4704","Benson , NC",-78.548621,35.3821067
"4705","Gravette , AR",-94.4535484,36.4220207
"4706","Akron , AL",-87.7425105,32.8765165
"4707","McAllister , NM",-103.7763525,34.6922886
"4708","Saluda , NC",-82.3492839,35.2362264
"4709","Milroy , PA",-77.5905511,40.7139566
"4710","Chevy Chase , MD",-77.0788667,38.9692771
"4711","Van Houten , NM",-104.5658234,36.79225
"4712","Williamsburg , MD",-75.828461,38.659328
"4713","Jasper , NC",-77.2066207,35.2015499
"4714","Whitlock , TN",-88.3569883,36.3708909
"4715","South Charleston , OH",-83.6343672,39.8253378
"4716","Pillow , PA",-76.8024699,40.6409182
"4717","Nimrod , MN",-94.8808507,46.638849
"4718","Ratcliff , AR",-93.883533,35.3084226
"4719","Hamburg , IA",-95.6577711,40.6044458
"4720","Elkin , NC",-80.8484043,36.2443012
"4721","Hunterdon County , NJ",-74.9208772,40.5669515
"4722","Festus , MO",-90.4056374,38.2133793
"4723","Cordova , IL",-90.319018,41.6803099
"4724","Arcadia , MD",-76.4288485,39.0959435
"4725","Emmitsburg , MD",-77.3269307,39.7045417
"4726","North Creek , NY",-73.9859658,43.6978427
"4727","Holt County , NE",-98.6600586,42.3803308
"4728","Lynchburg , TN",-86.3740205,35.2830242
"4729","Bowie , TX",-97.8486457,33.5589953
"4730","Corning , CA",-122.1791556,39.9276572
"4731","Hazleton , MO",-92.0248806,37.5250439
"4732","Prosser , WA",-119.7689223,46.2067997
"4733","Perrysville , OH",-82.3115502,40.6575593
"4734","Leeds , MO",-94.5085648,39.0558384
"4735","Carbonado , WA",-122.0515005,47.0798248
"4736","Wagner , TX",-96.2152547,33.1878927
"4737","Ray City , GA",-83.1993186,31.0746445
"4738","Glasco , KS",-97.8411519,39.3566689
"4739","New Washington , OH",-82.8543501,40.9622784
"4740","Cooperstown , ND",-98.1239843,47.4444384
"4741","Medford , NY",-73.0001068,40.8175985
"4742","Lapine , AL",-86.2842749,31.9671661
"4743","Ironia , NJ",-74.6261356,40.8240993
"4744","Riverdale , IL",-87.6331021,41.6333678
"4745","Atlantic Highlands , NJ",-74.034306,40.4078864
"4746","Boalsburg , PA",-77.7924992,40.7756184
"4747","Byron , NY",-78.0644168,43.0796266
"4748","Plymouth , IN",-86.3097278,41.3436554
"4749","Gordon , KS",-96.9905918,37.5886301
"4750","Clinton , IN",-87.3980741,39.6569817
"4751","Ralls County , MO",-91.5983959,39.5582351
"4752","Gurley , AL",-86.3758201,34.7017558
"4753","Cranes Mills , TX",-98.2902917,29.9207714
"4754","Washington , ME",-69.3676576,44.2735583
"4755","Bristol , RI",-71.2662025,41.6771101
"4756","Oakland , WI",-88.9556647,42.9766694
"4757","Yadkin Valley , NC",-80.6770787,36.2023597
"4758","Hillsboro , WI",-90.3440178,43.6521958
"4759","Donalsonville , GA",-84.8790911,31.0404625
"4760","Princeton , TX",-96.4980424,33.1801161
"4761","Mine Run , VA",-77.8374943,38.2573543
"4762","Mason City , IL",-89.6981639,40.2022663
"4763","Lewisburg , VA",-80.4456303,37.8017879
"4764","Nome , AK",-165.4063889,64.5011111
"4765","Gentry , MO",-94.4204795,40.3317511
"4766","Luxor , PA",-79.4780947,40.3342354
"4767","Laura , OH",-84.4080045,39.9947741
"4768","Edgewater , AL",-86.9577715,33.5267732
"4769","Clio , AL",-85.6104972,31.7087753
"4770","Cadwallader , OH",-82.907123,40.4172871
"4771","Falls , PA",-75.8469168,41.4601704
"4772","DeKalb , IL",-88.7503647,41.9294736
"4773","North Henderson , IL",-90.4754096,41.0892036
"4774","Farmersville , OH",-84.4291132,39.6795
"4775","Knightstown , IN",-85.5263629,39.7956007
"4776","St. Ignace , MI",-84.7322959,45.8755685
"4777","Rose Hill , KS",-97.1350405,37.5583517
"4778","Mansfield , TX",-97.1416768,32.5631924
"4779","Cape May , NJ",-74.9060053,38.9351125
"4780","Acushnet , MA",-70.8952337,41.7223696
"4781","New Hope , AL",-86.3944307,34.5370339
"4782","Cedar City , UT",-113.0618931,37.6774769
"4783","Pikeville , NC",-77.9819312,35.497105
"4784","Troy , MO",-90.9806954,38.9794922
"4785","Missoula , MT",-113.9940314,46.8721284
"4786","Carlinville , IL",-89.8817662,39.2797699
"4787","Coleman , OK",-96.4179654,34.2707706
"4788","Black Rock , AR",-91.0973473,36.108403
"4789","Decatur , TX",-97.5861393,33.2342834
"4790","Celina , OH",-84.5702338,40.5489358
"4791","Warrick County , IN",-87.2618328,38.0736703
"4792","Paoli , IN",-86.468321,38.5561663
"4793","Monticello , FL",-83.8701636,30.5452022
"4794","Leland , MS",-90.8976007,33.4053949
"4795","Holden , MA",-71.8634062,42.3517585
"4796","Lash , PA",-80.0383062,40.3920063
"4797","Oskaloosa , KS",-95.3127498,39.215277
"4798","Halsey Valley , NY",-76.4391063,42.141463
"4799","East Glenn , IN",-87.295746,39.485352
"4800","Sandy Hill , MD",-76.9319212,39.3001052
"4801","New Straitsville , OH",-82.2376489,39.577847
"4802","Chapman , AL",-86.7122318,31.6719137
"4803","Belfast , ME",-69.0064234,44.4259092
"4804","Severn , MD",-76.6983022,39.1370528
"4805","Crestview , FL",-86.5727995,30.7541808
"4806","Mexia , TX",-96.482203,31.6798895
"4807","Wamego , KS",-96.3049975,39.2019412
"4808","Yulee , FL",-81.6064866,30.6319034
"4809","Alpharetta , GA",-84.2940899,34.0753762
"4810","Burlington , VT",-73.212072,44.4758825
"4811","Lockney , TX",-101.4415521,34.1245183
"4812","Russellton , PA",-79.8369958,40.6114557
"4813","Shepherdstown , WV",-77.8041609,39.4300996
"4814","Monroe , WI",-89.6384532,42.6011194
"4815","Marlborough , NH",-72.2078343,42.9042471
"4816","Georgetown , MA",-70.9911659,42.7250918
"4817","Slovan , PA",-80.3901336,40.3598646
"4818","Waseca , MN",-93.5083843,44.0770411
"4819","Middletown , PA",-76.7310806,40.199814
"4820","Fairfax , IA",-91.7810132,41.9194471
"4821","Big Cabin , OK",-95.221358,36.5378651
"4822","Hobbs , NM",-103.1360403,32.7026116
"4823","Huron , IN",-86.6705517,38.7222734
"4824","Sand Lake , MI",-85.5178135,43.2919718
"4825","Ironton , MO",-90.6273444,37.5972724
"4826","Newton , IA",-93.0573533,41.7033177
"4827","Kula , HI",-156.3269338,20.7909697
"4828","Louisville , MS",-89.0550624,33.1237377
"4829","Maytown , PA",-76.5821887,40.0753739
"4830","Georgetown , OH",-83.9040944,38.8645138
"4831","Jefferson , SD",-96.5591992,42.6024951
"4832","Marion , WI",-88.889272,44.670812
"4833","Mexico , MO",-91.887271,39.1730652
"4834","Faber , VA",-78.7376223,37.8309592
"4835","Stanberry , MO",-94.5382939,40.217771
"4836","Holyrood , KS",-98.4111777,38.5869549
"4837","Faucett , MO",-94.7988868,39.5997974
"4838","NA , IN",53.0878321,32.8599445
"4839","Sampson City , FL",-82.2078843,29.9166304
"4840","Ballston Spa , NY",-73.8490111,43.0009086
"4841","Glade Springs , VA",-81.7712324,36.791225
"4842","Camp Point , IL",-91.0693041,40.0392139
"4843","Hargrove , AL",-86.6861372,33.414981
"4844","Rumford , ME",-70.5508829,44.5536606
"4845","Seward , IL",-89.3578886,42.2389105
"4846","Oconomowoc , WI",-88.4992659,43.1116731
"4847","Centreville , AL",-87.1386067,32.9445682
"4848","Humboldt , IA",-94.2152402,42.7208047
"4849","Spring City , TN",-84.8607801,35.692015
"4850","Latham , IL",-89.1623092,39.9686517
"4851","Smithfield , UT",-111.8327229,41.8382622
"4852","Russellville , KY",-86.887219,36.8453199
"4853","Walsh , CO",-102.2782394,37.3861271
"4854","Danville , IN",-86.5263879,39.7606013
"4855","Haw River , NC",-79.3641862,36.091526
"4856","Coalport , PA",-78.5344673,40.7478401
"4857","Three Rivers , MI",-85.632493,41.9439368
"4858","Docena , AL",-86.9311047,33.5595501
"4859","Caryville , FL",-85.8140997,30.7732441
"4860","Fisherville , TN",-89.6636922,35.1592557
"4861","Kellyville , OK",-96.2136136,35.9436968
"4862","Desloge , MO",-90.5273473,37.8708845
"4863","Brenda , IA",-93.6120192,42.0336561
"4864","Sumner , IA",-92.0915633,42.8474801
"4865","Presque Isle , ME",-68.0158614,46.681153
"4866","Muscotah , KS",-95.5215835,39.5528064
"4867","Pilger , NE",-97.0539311,42.0086158
"4868","McCaysville , GA",-84.3713117,34.9861914
"4869","High Point , MO",-92.5907449,38.4844718
"4870","West Baldwin , ME",-70.778137,43.8332424
"4871","Glendive , MT",-104.7107931,47.106401
"4872","Hermitage , AR",-92.1740294,33.4465028
"4873","Perry , IA",-94.1071797,41.8385964
"4874","Bainbridge , MD",-76.0783826,39.6290143
"4875","Cumberland , WA",-121.9270553,47.2828796
"4876","McRoberts , KY",-82.671823,37.2076038
"4877","Moore Township , PA",-75.422819,40.781582
"4878","Port Hueneme , CA",-119.1951074,34.1477829
"4879","Crosby , TX",-95.0621512,29.9118885
"4880","Coon Rapids , IA",-94.6767134,41.8705773
"4881","Hartsdale , NY",-73.7981884,41.0189863
